user_id,unique_categories,unique_skus,count_conversions,sum_revenue,recency,frequency,country,state,gender,age,churn_label,feature_window_start,feature_window_end,label_window_end,window_length_days,churn_probability
user_469,4,11,11,365.44,36,12.181818181818182,country_x,state_2,male,33,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4690,4,13,15,567.65,3,11.666666666666666,country_x,state_5,female,50,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4691,6,13,13,551.88,4,12.846153846153847,country_x,state_14,male,47,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4692,8,18,18,584.38,34,7.944444444444445,country_x,state_12,male,33,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4693,6,18,18,799.64,38,8.055555555555555,country_x,state_15,male,24,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4694,4,12,12,329.46,31,12.583333333333334,country_x,state_12,female,47,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4695,7,28,29,1560.59,5,5.827586206896552,country_x,state_11,female,19,0,2024-04-01,2024-10-01,2024-12-01,183,0.49850962749640515
user_4696,3,5,5,173.41,11,31.4,country_x,state_11,female,29,0,2024-04-01,2024-10-01,2024-12-01,183,0.4988705675187904
user_4697,5,10,10,373.38,11,16.5,country_x,state_14,female,60,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4698,6,22,22,917.5500000000001,15,7.454545454545454,country_x,state_7,female,57,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4699,5,11,11,416.95,20,13.272727272727273,country_x,state_12,male,18,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857413894341995
user_47,3,5,5,232.87,10,32.0,country_x,state_11,male,45,1,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_470,6,21,21,803.98,3,8.047619047619047,country_x,state_5,female,50,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4700,3,3,3,260.42,59,30.666666666666668,country_x,state_5,female,20,1,2024-04-01,2024-10-01,2024-12-01,183,0.49932212485946437
user_4701,7,16,16,708.27,5,9.375,country_x,state_15,male,25,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4703,4,10,10,326.65,6,15.6,country_x,state_6,female,57,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4790,4,16,17,814.53,2,9.117647058823529,country_x,state_7,male,61,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4791,6,19,19,636.05,17,8.473684210526315,country_x,state_8,male,37,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4792,6,18,19,732.17,15,7.052631578947368,country_x,state_12,female,69,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4879,6,24,26,876.57,4,6.730769230769231,country_x,state_7,male,27,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_488,3,5,5,224.45,33,29.2,country_x,state_1,male,53,1,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_4880,6,25,25,816.28,12,6.44,country_x,state_8,female,28,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4881,4,9,9,302.52,2,17.444444444444443,country_x,state_12,male,52,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4882,6,16,16,581.5600000000001,5,9.9375,country_x,state_1,female,40,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4883,1,1,1,19.21,175,0.0,country_x,state_8,female,25,0,2024-04-01,2024-10-01,2024-12-01,183,0.5001574450734633
user_4884,2,2,2,49.879999999999995,5,33.0,country_x,state_3,male,38,0,2024-04-01,2024-10-01,2024-12-01,183,0.4999558058922786
user_4885,6,21,21,853.41,2,8.380952380952381,country_x,state_3,male,54,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4886,7,13,13,443.86,27,11.846153846153847,country_x,state_6,female,45,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4887,2,2,2,66.51,52,27.5,country_x,state_4,male,69,1,2024-04-01,2024-10-01,2024-12-01,183,0.4996368821899596
user_4888,6,10,10,311.38,20,13.1,country_x,state_4,female,48,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4889,3,5,5,116.42999999999999,10,33.8,country_x,state_4,male,70,0,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_489,6,9,10,267.38,23,15.4,country_x,state_4,female,50,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4890,5,9,9,423.41,9,15.222222222222221,country_x,state_10,female,45,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4891,1,3,3,103.23,48,42.333333333333336,country_x,state_9,male,59,0,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_4878,1,1,1,68.97,62,0.0,country_x,state_6,female,31,0,2024-04-01,2024-10-01,2024-12-01,183,0.5001141707910873
user_4892,3,4,4,215.5,108,11.5,country_x,state_8,male,44,1,2024-04-01,2024-10-01,2024-12-01,183,0.4993318613209167
user_4877,2,3,3,110.19,34,39.333333333333336,country_x,state_7,female,39,0,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_4875,4,5,5,170.73999999999998,12,26.4,country_x,state_2,male,54,0,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_4861,8,22,23,983.1,1,7.695652173913044,country_x,state_3,female,27,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4862,4,12,12,378.94,13,12.583333333333334,country_x,state_8,female,55,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4863,6,12,12,417.77,6,14.416666666666666,country_x,state_13,male,30,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4864,7,18,18,612.26,4,9.666666666666666,country_x,state_11,male,55,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4865,7,23,23,704.45,3,7.739130434782608,country_x,state_13,male,29,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4866,7,9,10,357.58,6,17.6,country_x,state_8,female,63,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4867,6,15,15,469.72,1,12.133333333333333,country_x,state_3,male,66,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4868,3,7,7,151.57999999999998,46,17.857142857142858,country_x,state_10,male,44,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4869,2,4,4,89.66999999999999,24,37.75,country_x,state_15,female,25,0,2024-04-01,2024-10-01,2024-12-01,183,0.49932212485946437
user_487,2,2,2,168.93,47,47.0,country_x,state_11,male,63,0,2024-04-01,2024-10-01,2024-12-01,183,0.4996368821899596
user_4870,4,21,21,1014.89,7,8.238095238095237,country_x,state_13,female,22,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4871,6,17,17,604.18,3,10.470588235294118,country_x,state_15,male,53,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4872,4,7,7,338.73,6,16.714285714285715,country_x,state_10,male,55,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4873,1,1,1,35.95,153,0.0,country_x,state_2,male,60,1,2024-04-01,2024-10-01,2024-12-01,183,0.5001141707910873
user_4874,5,11,11,343.21,12,10.909090909090908,country_x,state_10,male,47,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4876,7,19,19,705.28,4,9.105263157894736,country_x,state_9,female,46,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4860,4,15,16,603.53,47,8.125,country_x,state_8,female,67,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4893,7,28,29,1164.59,10,5.931034482758621,country_x,state_3,female,57,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4895,2,2,2,58.7,67,56.5,country_x,state_1,male,26,0,2024-04-01,2024-10-01,2024-12-01,183,0.4999558058922786
user_4913,7,24,25,924.01,12,6.44,country_x,state_8,female,40,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4914,5,6,6,446.54999999999995,5,28.333333333333332,country_x,state_6,male,45,0,2024-04-01,2024-10-01,2024-12-01,183,0.4988705675187904
user_4915,4,15,15,591.86,12,10.133333333333333,country_x,state_1,male,58,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4916,6,21,22,784.68,9,7.681818181818182,country_x,state_4,female,30,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4918,6,17,17,538.27,7,8.411764705882353,country_x,state_7,male,42,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4919,3,7,7,272.0,17,22.857142857142858,country_x,state_8,female,24,0,2024-04-01,2024-10-01,2024-12-01,183,0.4988542837632597
user_492,5,14,14,389.59,17,9.928571428571429,country_x,state_1,female,22,1,2024-04-01,2024-10-01,2024-12-01,183,0.49857413894341995
user_4920,5,12,12,492.92,22,12.5,country_x,state_9,male,19,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4921,3,5,5,141.6,4,33.2,country_x,state_12,female,33,0,2024-04-01,2024-10-01,2024-12-01,183,0.4988705675187904
user_4922,2,5,5,119.03,1,30.0,country_x,state_12,female,19,0,2024-04-01,2024-10-01,2024-12-01,183,0.49932212485946437
user_4923,2,2,2,71.47,9,66.0,country_x,state_6,female,53,0,2024-04-01,2024-10-01,2024-12-01,183,0.4999558058922786
user_4924,3,8,8,207.79,51,15.5,country_x,state_10,female,19,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987348915080465
user_4925,4,13,13,573.82,6,12.384615384615385,country_x,state_9,male,66,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4926,3,4,4,131.84,10,40.5,country_x,state_4,male,55,1,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_4927,2,4,4,115.48,19,36.25,country_x,state_8,female,27,1,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_4912,1,1,1,71.18,165,0.0,country_x,state_13,female,64,1,2024-04-01,2024-10-01,2024-12-01,183,0.5001141707910873
user_4894,4,9,9,262.46,2,17.555555555555557,country_x,state_1,male,38,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4911,4,6,6,264.81,15,21.666666666666668,country_x,state_1,female,59,0,2024-04-01,2024-10-01,2024-12-01,183,0.4988705675187904
user_491,8,26,27,972.38,16,6.185185185185185,country_x,state_7,female,25,0,2024-04-01,2024-10-01,2024-12-01,183,0.49850962749640515
user_4896,5,11,11,349.91,3,15.909090909090908,country_x,state_1,male,46,1,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4897,3,5,5,122.06,1,30.4,country_x,state_4,male,32,0,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_4898,4,12,12,318.38,26,12.416666666666666,country_x,state_14,male,50,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_49,8,23,23,699.75,13,7.217391304347826,country_x,state_9,female,51,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_490,6,20,20,623.8199999999999,18,7.85,country_x,state_13,female,44,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4900,4,8,8,239.6,66,12.75,country_x,state_4,female,64,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4901,3,5,5,130.83999999999997,8,20.0,country_x,state_11,male,53,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4902,1,1,1,26.52,63,0.0,country_x,state_11,female,68,0,2024-04-01,2024-10-01,2024-12-01,183,0.5001141707910873
user_4903,5,12,12,414.48,19,13.416666666666666,country_x,state_3,male,45,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4904,2,2,2,158.62,96,39.5,country_x,state_8,male,27,1,2024-04-01,2024-10-01,2024-12-01,183,0.4999558058922786
user_4905,7,20,21,667.76,1,8.523809523809524,country_x,state_14,female,40,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4906,5,13,13,452.95,6,12.615384615384615,country_x,state_8,male,45,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4907,1,1,1,24.15,183,0.0,country_x,state_6,female,51,0,2024-04-01,2024-10-01,2024-12-01,183,0.5001141707910873
user_4908,5,5,5,103.5,33,21.0,country_x,state_9,male,22,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987348915080465
user_4909,5,13,13,459.19,3,10.0,country_x,state_12,female,35,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4910,7,24,24,863.44,1,7.416666666666667,country_x,state_10,female,23,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4652,2,2,2,94.39,137,2.0,country_x,state_11,female,22,0,2024-04-01,2024-10-01,2024-12-01,183,0.5001574450734633
user_486,6,14,15,495.59999999999997,42,9.266666666666667,country_x,state_7,female,24,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4858,5,14,15,562.89,4,11.933333333333334,country_x,state_8,female,23,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_481,1,1,1,36.01,121,0.0,country_x,state_8,female,27,1,2024-04-01,2024-10-01,2024-12-01,183,0.5001141707910873
user_4810,7,22,24,739.3,10,7.125,country_x,state_3,female,47,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4811,3,6,6,251.07,10,28.333333333333332,country_x,state_2,male,27,0,2024-04-01,2024-10-01,2024-12-01,183,0.4988705675187904
user_4812,7,22,23,799.32,8,7.478260869565218,country_x,state_6,female,32,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4813,5,12,12,397.74,10,13.5,country_x,state_13,male,46,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4814,5,13,15,655.11,8,10.466666666666667,country_x,state_7,female,18,1,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4815,6,17,17,644.82,8,9.411764705882353,country_x,state_5,female,38,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4816,6,23,23,800.3,9,7.478260869565218,country_x,state_1,female,32,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4817,5,12,13,518.16,32,8.23076923076923,country_x,state_3,female,20,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4818,6,25,25,1132.02,1,7.16,country_x,state_3,female,50,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4819,6,16,17,770.09,20,9.529411764705882,country_x,state_12,female,55,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_482,4,12,13,522.67,1,10.692307692307692,country_x,state_14,female,57,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4820,6,26,27,1018.04,5,6.444444444444445,country_x,state_14,male,36,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4821,3,11,11,386.14,10,15.636363636363637,country_x,state_4,male,21,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857413894341995
user_4822,3,5,5,203.76,49,24.8,country_x,state_14,male,29,0,2024-04-01,2024-10-01,2024-12-01,183,0.4988705675187904
user_4809,6,12,13,652.07,2,13.923076923076923,country_x,state_14,male,53,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4823,6,23,24,754.71,17,6.625,country_x,state_10,male,42,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4808,4,15,16,511.26,3,10.9375,country_x,state_11,female,37,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4806,8,26,28,1365.48,1,6.392857142857143,country_x,state_13,female,49,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4793,6,21,21,801.46,1,8.428571428571429,country_x,state_9,male,42,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4794,7,25,26,958.58,4,6.8076923076923075,country_x,state_5,male,27,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4795,7,25,25,1097.77,2,6.64,country_x,state_3,male,18,0,2024-04-01,2024-10-01,2024-12-01,183,0.49850962749640515
user_4796,7,15,16,559.33,1,11.375,country_x,state_15,male,33,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4797,8,30,32,1404.7,8,4.71875,country_x,state_13,male,28,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4798,6,19,21,751.22,19,7.761904761904762,country_x,state_4,female,21,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4799,4,4,4,139.34,19,33.75,country_x,state_15,male,52,1,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_48,6,11,11,493.59,36,13.272727272727273,country_x,state_15,female,19,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_480,3,7,7,172.92000000000002,24,19.571428571428573,country_x,state_7,female,29,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4800,4,9,9,316.44,9,17.88888888888889,country_x,state_10,female,30,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4801,4,17,17,630.07,4,10.058823529411764,country_x,state_6,male,38,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4802,4,7,7,247.28,7,19.428571428571427,country_x,state_10,male,32,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4803,4,5,5,179.64000000000001,34,8.2,country_x,state_11,female,27,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4804,5,21,22,838.99,4,8.136363636363637,country_x,state_5,male,55,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4805,6,23,24,869.55,1,7.583333333333333,country_x,state_9,female,28,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4807,4,7,7,326.71999999999997,9,21.285714285714285,country_x,state_11,male,50,1,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4859,7,14,14,519.11,2,12.714285714285714,country_x,state_14,female,66,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4824,6,25,26,939.4,2,6.8076923076923075,country_x,state_6,male,51,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4826,5,12,12,499.93,2,14.333333333333334,country_x,state_1,male,23,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4844,6,29,29,1061.98,3,5.896551724137931,country_x,state_8,male,23,0,2024-04-01,2024-10-01,2024-12-01,183,0.49850962749640515
user_4845,6,20,20,678.54,3,8.95,country_x,state_3,male,47,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4846,5,14,15,753.91,1,11.8,country_x,state_10,male,39,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4847,8,28,29,994.67,7,5.793103448275862,country_x,state_5,female,44,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4848,5,15,15,596.62,10,11.4,country_x,state_3,male,36,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4849,6,18,18,679.26,23,8.777777777777779,country_x,state_5,female,27,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_485,5,13,14,561.9499999999999,15,11.928571428571429,country_x,state_11,female,68,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4850,4,9,9,243.59,25,16.444444444444443,country_x,state_9,male,23,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987348915080465
user_4851,5,16,16,613.73,2,11.1875,country_x,state_15,female,43,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4852,4,13,13,379.94,10,11.923076923076923,country_x,state_12,male,59,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4853,7,11,11,416.36,16,13.454545454545455,country_x,state_4,female,68,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4854,6,20,21,740.99,23,6.142857142857143,country_x,state_6,male,20,0,2024-04-01,2024-10-01,2024-12-01,183,0.49850962749640515
user_4855,2,5,5,100.23,7,30.4,country_x,state_3,female,69,0,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_4856,5,10,10,337.55,5,14.0,country_x,state_3,male,20,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857413894341995
user_4857,6,11,11,355.44,46,11.0,country_x,state_5,male,69,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4843,6,14,14,431.45,2,11.142857142857142,country_x,state_11,male,56,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4825,4,5,5,264.56,16,20.4,country_x,state_5,female,34,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4842,6,27,28,760.54,1,6.142857142857143,country_x,state_13,female,65,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4840,5,15,15,439.29,10,10.8,country_x,state_11,male,69,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4827,3,4,4,187.89,39,33.25,country_x,state_15,female,29,1,2024-04-01,2024-10-01,2024-12-01,183,0.4993099622678824
user_4828,3,3,3,156.72,99,17.0,country_x,state_6,male,32,0,2024-04-01,2024-10-01,2024-12-01,183,0.4993318613209167
user_4829,3,6,6,149.91,34,22.5,country_x,state_14,male,34,0,2024-04-01,2024-10-01,2024-12-01,183,0.4988705675187904
user_483,5,10,10,398.26,15,11.7,country_x,state_6,female,44,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4830,6,7,7,158.97,70,12.571428571428571,country_x,state_14,female,18,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987348915080465
user_4831,5,20,21,850.87,3,8.238095238095237,country_x,state_9,female,31,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4832,6,21,21,646.42,14,7.095238095238095,country_x,state_11,female,19,0,2024-04-01,2024-10-01,2024-12-01,183,0.49850962749640515
user_4833,3,4,4,155.82,33,35.0,country_x,state_1,female,21,0,2024-04-01,2024-10-01,2024-12-01,183,0.49932212485946437
user_4834,5,16,16,531.69,8,10.4375,country_x,state_8,male,69,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4835,5,12,13,514.4,3,10.384615384615385,country_x,state_8,female,19,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4836,7,26,27,892.96,9,6.407407407407407,country_x,state_3,male,43,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4837,5,21,22,740.12,7,7.7727272727272725,country_x,state_15,male,63,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4838,5,20,21,829.02,2,7.904761904761905,country_x,state_13,female,67,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4839,5,9,9,246.26,11,18.77777777777778,country_x,state_9,male,57,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_484,4,14,14,464.11,11,12.285714285714286,country_x,state_14,female,69,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4841,4,14,14,528.63,5,12.428571428571429,country_x,state_13,female,50,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4928,5,14,16,634.14,2,11.3125,country_x,state_3,male,31,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4651,5,18,20,627.46,7,8.65,country_x,state_9,male,59,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_465,8,20,21,735.0,5,8.428571428571429,country_x,state_11,female,19,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4463,6,24,24,852.67,37,6.041666666666667,country_x,state_3,others,36,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4464,1,1,1,24.99,133,0.0,country_x,state_6,male,43,1,2024-04-01,2024-10-01,2024-12-01,183,0.5001141707910873
user_4465,4,9,9,446.85,1,20.22222222222222,country_x,state_1,female,67,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4466,1,1,1,11.44,157,0.0,country_x,state_5,male,43,1,2024-04-01,2024-10-01,2024-12-01,183,0.5001141707910873
user_4467,2,3,3,121.72,52,26.0,country_x,state_15,male,24,1,2024-04-01,2024-10-01,2024-12-01,183,0.49932212485946437
user_4468,5,6,6,297.87,44,15.5,country_x,state_7,male,49,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4462,7,24,24,721.72,1,7.541666666666667,country_x,state_4,female,63,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4469,6,14,14,511.49,8,11.571428571428571,country_x,state_2,female,64,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4470,5,16,16,674.1800000000001,20,9.4375,country_x,state_10,female,70,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4471,6,17,18,572.62,15,8.333333333333334,country_x,state_9,female,50,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4472,5,23,25,1002.24,6,6.64,country_x,state_12,others,61,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4473,3,15,15,752.77,34,9.133333333333333,country_x,state_15,male,43,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4474,8,18,19,817.39,10,8.736842105263158,country_x,state_6,male,41,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4475,5,22,22,674.98,1,8.0,country_x,state_2,female,68,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_447,2,3,3,67.69,15,11.666666666666666,country_x,state_9,female,31,0,2024-04-01,2024-10-01,2024-12-01,183,0.4993318613209167
user_4461,4,5,5,147.92,26,17.2,country_x,state_14,female,40,1,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4460,4,10,10,347.23,8,14.6,country_x,state_10,female,21,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857413894341995
user_446,4,10,10,284.35,3,17.5,country_x,state_1,female,38,0,2024-04-01,2024-10-01,2024-12-01,183,0.49857646401094424
user_4444,2,3,3,110.72,86,20.0,country_x,state_1,male,35,0,2024-04-01,2024-10-01,2024-12-01,183,0.4993318613209167
user_4445,5,19,19,681.29,4,9.0,country_x,state_9,female,28,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4446,7,28,29,1150.42,5,6.0,country_x,state_9,female,54,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4447,5,15,18,693.2,1,9.944444444444445,country_x,state_13,male,43,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4449,6,25,25,934.19,1,6.72,country_x,state_8,male,39,0,2024-04-01,2024-10-01,2024-12-01,183,0.4985053425174119
user_4450,6,9,9,313.87,12,16.77777777777778,country_x,state_11,female,69,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
user_4451,6,6,6,288.35,53,21.166666666666668,country_x,state_5,female,22,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987348915080465
user_4452,1,2,2,116.02000000000001,21,59.0,country_x,state_5,female,19,0,2024-04-01,2024-10-01,2024-12-01,183,0.4999180790960661
user_4453,4,10,11,522.39,23,11.454545454545455,country_x,state_13,female,22,0,2024-04-01,2024-10-01,2024-12-01,183,0.498524071509459
user_4454,6,18,18,534.34,12,9.055555555555555,country_x,state_3,female,52,0,2024-04-01,2024-10-01,2024-12-01,183,0.49852097325875355
user_4455,3,6,6,215.69,47,20.833333333333332,country_x,state_5,female,49,0,2024-04-01,2024-10-01,2024-12-01,183,0.4987624126200979
